순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
18,제주특별자치도,서귀포시,이중섭미술관,202206,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202207,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202208,24.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202209,18.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202210,33.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202211,9.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202212,5.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202301,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202302,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202303,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202304,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202305,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202306,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202307,0.0,89.0
18,제주특별자치도,서귀포시,이중섭미술관,202308,0.0,89.0
19,제주특별자치도,서귀포시,박물관은살아있다,202203,24.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202204,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202205,28.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202206,30.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202207,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202208,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202209,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202210,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202211,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202212,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202301,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202302,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202303,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202304,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202305,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202306,0.0,82.0
19,제주특별자치도,서귀포시,박물관은살아있다,202307,0.0,82.0
